time,TATM,TATM_1,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC,TATM_2,E_1,NC_1,nonUV_1,ES_1,YGROSS_1,S_1,invNCfrac_1,MIU_1,CPC_1,YNET_1,K_1,scc_1,gama3_1,ratioKNC_1,g4_1,theta1_1,share1_1,climsen_1,prtp_1,share2_1,theta2_1,YGreen_1,elasmu_1,damageNC_1,TATM_3,E_2,NC_2,nonUV_2,ES_2,YGROSS_2,S_2,invNCfrac_2,MIU_2,CPC_2,YNET_2,K_2,scc_2,gama3_2,ratioKNC_2,g4_2,theta1_2,share1_2,climsen_2,prtp_2,share2_2,theta2_2,YGreen_2,elasmu_2,damageNC_2,TATM_4,E_3,NC_3,nonUV_3,ES_3,YGROSS_3,S_3,invNCfrac_3,MIU_3,CPC_3,YNET_3,K_3,scc_3,gama3_3,ratioKNC_3,g4_3,theta1_3,share1_3,climsen_3,prtp_3,share2_3,theta2_3,YGreen_3,elasmu_3,damageNC_3
2080,1.6917000881797217,1.546916260655269,0.0836682839068482,5.619077722948956,2.370459390698131,90.87982438494318,345.67318327458054,0.23841504548843284,0.0,0.9998141510748265,25.88123604834408,344.5253274450059,803.5678768916589,428.6262352030382,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,337.13168880705996,1.45,0.07914976163816917,1.598889887789358,0.3111252158309523,5.221829349916163,2.2851322390435445,89.23467906720605,343.7695253694802,0.2400422232307986,0.0,0.9971482380748876,25.681933332185146,342.54999524650265,790.1777999631574,408.4779743085459,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,335.2518389914061,1.45,0.07914976163816917,1.5560796089079165,0.12944770323898644,5.539268924689261,2.3535651519958525,90.55048177851616,345.2779501802894,0.2434460647207351,0.0,0.9992799301486864,25.68067182137432,344.1177831646786,800.7599067396484,425.22896912373403,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,336.7436418451701,1.45,0.07914976163816917,1.3908146344819927,0.11479591091203728,7.105411206858624,2.665597720373167,96.41568358674616,348.0091516283048,0.23435414448617195,0.0,0.9994551503536552,26.212739789836345,347.0750003461155,816.4108302171255,553.906752005336,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,339.63887874236167,1.45,0.07914976163816917
2085,1.7081800454007017,1.5601219864633002,0.07471192973668597,4.711426238649565,2.170582004589913,91.73374615996316,375.1867812023729,0.23889485973378122,0.0,0.9997690064459916,27.900597710100246,373.9195592456586,876.3851302383927,459.27496130424333,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,366.45259963537404,1.45,0.07914976163816917,1.613327831310037,0.09743167110177817,4.329828006919012,2.0808238769581178,89.79928333284685,373.97560562134333,0.24127363277547215,0.0,0.9995118969854787,27.717365714948315,372.6248506590179,868.9650729687992,438.7705862272352,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,365.1873539973724,1.45,0.07914976163816917,1.569645196041527,0.07444052892609748,4.6353401513260915,2.152984010931361,91.36162157736763,375.91506318073334,0.24222538281815292,0.0,0.9997725005520779,27.83124459991157,374.62983344563156,882.7352894653716,458.934937386691,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,367.14830637045475,1.45,0.07914976163816917,1.4033164400316052,0.12070118253851489,6.147244026634147,2.4793636334015523,98.18658179251425,376.5712421656922,0.2394690099257402,0.0,0.9992545064404206,28.001722855326136,375.54216859877596,880.0613254444547,586.6848376120437,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,368.0584495641026,1.45,0.07914976163816917
2090,1.7221008242662679,1.572211915676828,0.214443134185074,3.9404847334115525,1.98506542295501,92.30619692733214,406.18648105494225,0.24060782559098198,0.0,0.9981380339843572,29.982573388109586,404.7932097984042,955.2148674993294,489.81252396354665,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,397.30296458840655,1.45,0.07914976163816917,1.6261273636716809,0.1916620624392943,3.580456567169367,1.8922094406194487,90.07519531999284,405.63469672356774,0.23610378723080055,0.0,0.9983837438283749,30.111671970646917,404.14625355232704,953.6655836503882,475.4487651510936,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,396.6610265341296,1.45,0.07914976163816917,1.5819696977531341,0.09060310085911724,3.8689660041398253,1.9669687349167055,91.88296658597882,407.42783393658266,0.24507302475426365,0.0,0.9994872382110113,29.893926991636395,406.01290358795194,965.9095563845068,489.1100518282324,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,398.47129685470657,1.45,0.07914976163816917,1.4157312995066524,0.14461666602232276,5.305570999976637,2.303382512735702,99.70046739048945,407.9599159193002,0.24732954316627145,0.0,0.9989026821632284,29.86552165545304,406.8252520998564,960.3603746212893,619.7284342148606,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,399.2861561058714,1.45,0.07914976163816917
2095,1.734316298394013,1.583836683058018,0.0349122454517029,3.2877092818789246,1.8132041478771563,92.61266758708214,438.88192712054797,0.23645093152657085,0.0,0.9999974599003915,32.424996842134085,437.35416218569156,1042.0158391620162,526.82032099075,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,429.77987640334544,1.45,0.07914976163816917,1.638004934481266,0.08348292944203342,2.953286166158288,1.7185127774207232,90.06963159637421,437.1411089060482,0.23616651454951162,0.0,0.9994831286525212,32.30124327576817,435.51353729153635,1031.395843547543,506.0851953442133,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,427.98015446388024,1.45,0.07914976163816917,1.5936050654964444,0.12384205722576677,3.2214352237628097,1.7948357094070782,92.13828117055229,440.8114503895276,0.2321488235261438,0.0,0.999063622777598,32.75111643244741,439.2579823735651,1058.6327639391727,535.5100821606919,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,431.670271833538,1.45,0.07914976163816917,1.4283469433730989,0.046506129476011675,4.567942542472358,2.137274559450039,100.9593762037577,442.5488768624671,0.23711869245216347,0.0,0.9998762120280916,32.689197042308884,441.2959759997633,1060.8595105215338,677.7960895046264,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,433.66099811839484,1.45,0.07914976163816917
2100,1.7455011756961163,1.5951834315094942,0.04657516077619074,2.7365530278364267,1.6542530120378887,92.6527082775392,471.6140343937962,0.23934657230682188,0.0,0.9998064135387499,34.58011813015817,469.9487208019785,1123.4091935015067,555.6047744053303,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,462.3732680521859,1.45,0.07914976163816917,1.6493243415108232,0.04775104252950597,2.4300706164420998,1.5588683768818006,89.81224742317583,469.9850740186478,0.2355601001621804,0.0,0.9997936169004117,34.623630175691105,468.21094888441485,1114.4018385368697,537.9269610161391,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,460.66193238141807,1.45,0.07914976163816917,1.6050014970703304,0.17048317825677436,2.6758503549609514,1.6358026638201049,92.11053070206016,471.84813019936513,0.23941583126962446,0.0,0.9985338174423859,34.594611796479676,470.1614172934574,1126.1707895652748,557.2631917702713,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,462.60918537523526,1.45,0.07914976163816917,1.4412526044942053,0.0981836275814942,3.922965431304602,1.980647730239934,101.9228332553332,475.33194700671095,0.23302200810431786,0.0,0.9992817285643364,35.16660908720066,473.9618060131169,1140.57257657453,723.6320484064198,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,466.3378469343165,1.45,0.07914976163816917
2105,1.7525421803435923,1.6030493315268628,0.14345605514787899,2.2740244990420653,1.5079869028085309,92.4541576826641,506.46252009131524,0.24373479816689175,0.0,0.998785313901957,36.80480089182583,504.6564727413145,1216.699178843675,584.1516530199242,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,497.1005697499771,1.45,0.07914976163816917,1.6569038369548166,0.06891184215589559,1.9962918803910086,1.4129019358720578,89.31683540241674,503.8841169809773,0.24023683756905986,0.0,0.999529604558591,36.77649595691975,501.96450557262585,1200.6109963009885,564.3833203830214,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,494.4313737042522,1.45,0.07914976163816917,1.6129851130778603,0.2898495693575823,2.2189182865084356,1.489603399065817,91.85741400919527,506.59249112792287,0.23717046585545354,0.0,0.9973196249353349,37.1344297322758,504.76351720950123,1218.772402878278,592.7642169320601,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,497.23668875413426,1.45,0.07914976163816917,1.451128073213012,0.02312451153257351,3.362528138505328,1.8337197546259156,102.61312937359246,508.40309958203284,0.23096939119216808,0.0,0.9999906720717502,37.59216568812726,506.9174796297695,1216.8316084798867,765.4890447049988,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,499.3069672916325,1.45,0.07914976163816917
2110,1.7564665663192438,1.6082437007967483,0.030365298488455643,1.8876010004424644,1.3738999237362466,92.04813429332606,543.6586271934824,0.2398790166930336,0.0,0.9998768236147301,39.600740297847956,541.7073541356626,1324.2522332986896,623.3434304332775,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,534.1276490356888,1.45,0.07914976163816917,1.6615415002465355,0.08984898440033781,1.638305241211676,1.2799629843130917,88.62676727313556,540.3589397955376,0.2344189100477075,0.0,0.9992916415284434,39.63428426403831,538.2888328951983,1302.8519352739486,604.0437005646244,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,530.7674711989603,1.45,0.07914976163816917,1.6183747720856156,0.16377853333429124,1.8379117217859398,1.3556960285351358,91.38589752835439,541.737238188956,0.24089757217257265,0.0,0.9985689305973818,39.40813321816163,539.7682870680449,1309.3222017368003,620.4630530420902,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,532.2430004254331,1.45,0.07914976163816917,1.4584673010337739,0.05735847363773669,2.8779858759927626,1.6964627540835557,103.0589340094319,542.4024897741632,0.2477336890819498,0.0,0.9996123283821116,39.1267530888612,540.8014463412217,1295.150027758069,780.2742354572638,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,533.2448541622922,1.45,0.07914976163816917
2115,1.7578006877177972,1.6112147169149267,0.042676254185106476,1.5658581724373108,1.2513425480008704,91.44383104972835,580.369849734899,0.24188633769647175,0.0,0.9997274659783315,42.06837083338741,578.2791111764263,1422.5877774367573,653.2571827756362,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,570.7419723777608,1.45,0.07914976163816917,1.663892622678741,0.11705110998649644,1.3438323639484497,1.1592378375244874,87.74984287673296,575.8018379109819,0.24224685923428313,0.0,0.9990078114791817,41.70836190026041,573.5897026160843,1391.4306996961054,625.149627726346,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,566.1269499933492,1.45,0.07914976163816917,1.6215899764548711,0.031643786955071376,1.521288178819214,1.2334051154503998,90.73477808362357,579.2170722945325,0.23846086042276368,0.0,0.999832725969485,42.17235601846041,577.1035272777906,1414.2218999452252,656.8604173511675,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,569.5791415447328,1.45,0.07914976163816917,1.4637983326910702,0.07417978742676341,2.460669527494434,1.568652137184798,103.32074417608658,583.273461420159,0.24167252897783154,0.0,0.9994288019573495,42.31828276335134,581.5391672710688,1425.286714418817,837.9885506809865,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,573.9706544496262,1.45,0.07914976163816917
2120,1.7573488495321914,1.6124623200695685,0.03857188442369098,1.2986136948762,1.1395673279259106,90.67937116546945,618.7828809817005,0.23585694080020086,0.0,0.9997444853482628,45.12421071528063,616.5503089196549,1530.297284039218,693.647993079587,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,609.0597192719956,1.45,0.07914976163816917,1.6644995515114362,0.2479682048250742,1.1021441939253054,1.0498305548636433,86.73942001405241,615.0898424940992,0.24252645807811984,0.0,0.9977648706407295,44.45573801459115,612.7250449480593,1507.338291682418,658.4159633643512,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,605.3203698273092,1.45,0.07914976163816917,1.6229727302922579,0.14978102602179014,1.258840486249437,1.1219806086779918,89.91453705553627,616.7035451771523,0.2388792292498293,0.0,0.9986958259098792,44.794173293563865,614.4493737717625,1514.1955505567366,687.9317394743471,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,607.0058604508278,1.45,0.07914976163816917,1.4675377570973995,0.05221435143228197,2.102305784553235,1.4499330276096325,103.35846428266024,622.309229760871,0.24849333238404311,0.0,0.9996185535542331,44.65918929624944,620.4494014452351,1535.1822500966784,869.6637698053974,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,612.9187807547504,1.45,0.07914976163816917
2125,1.7553844501454328,1.612377720501631,0.04249977515336459,1.0769990278800954,1.0377856367671001,89.76033115260611,655.8814871239206,0.24199880484891317,0.0,0.999690452248434,47.370731476329055,653.515311392868,1621.8800540129282,714.4133535262334,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,646.1143138566397,1.45,0.07914976163816917,1.6639090944392474,0.06069505128946553,0.904038960166901,0.9508096340313875,85.59896083798591,655.008604374551,0.2296116397996081,0.0,0.9995212380212106,48.069610687556505,652.4921199781054,1624.0992143393255,707.2970166428479,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,645.1044745672409,1.45,0.07914976163816917,1.6230630310818028,0.10321994317192904,1.0416494191931984,1.0206122766228116,88.95413695285178,655.3438096102685,0.24479863546050948,0.0,0.9991271716029242,47.155623288172606,652.9481339585442,1619.1227911213632,711.249684165825,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,645.5648644758423,1.45,0.07914976163816917,1.4699872040342208,0.06563629679098698,1.7952594354128517,1.3398729176354196,103.22247602470156,664.5944476431722,0.23332237322435953,0.0,0.9994829636262166,48.579790518280035,662.6016102520946,1668.0409184121509,940.4931713683462,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,655.1066526578524,1.45,0.07914976163816917
2130,1.7522449523700505,1.6112874424701131,0.19884376922426453,0.8934100900399342,0.9452037293832131,88.73044376659712,696.566409972674,0.23795297913271599,0.0,0.9982526060088722,50.51400172130471,694.0568555475752,1739.498411839506,751.6861489945019,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,686.7567839829175,1.45,0.07914976163816917,1.6622371757635224,0.186820903380679,0.7418100329735917,0.8612839444536231,84.32548219088592,690.6327112031406,0.244381666279832,0.0,0.9983481994684067,49.649388927584894,687.9846917427159,1699.6318263124722,712.1309587822898,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,680.7448649515117,1.45,0.07914976163816917,1.6221276695906874,0.17084544596011877,0.8621022868329556,0.928494634789537,87.88097538763525,697.1020670281026,0.2365804429224809,0.0,0.9985091339369894,50.641012510248906,694.5566761632447,1746.2428065539284,755.7608851414426,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,687.2457329540509,1.45,0.07914976163816917,1.4714328264416294,0.14519142827223158,1.532617395419421,1.2379892549692915,102.88088752721542,701.4551742514553,0.24217097813921956,0.0,0.9987507534606607,50.61691144411433,699.3476681038425,1749.2166764791723,957.7956654383945,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,691.9860856405359,1.45,0.07914976163816917
2135,1.7486331084014195,1.6096128123980382,0.2606115689242013,0.7413789062077795,0.8610336266417122,87.58358831687988,736.2669449220903,0.23616647250426998,0.0,0.99770156101247,53.46132642966399,733.6198702682602,1844.2355306488016,782.1573645576888,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,726.4340725158631,1.45,0.07914976163816917,1.6599008811941203,0.23697215429652532,0.6089999170519841,0.7803844674594594,82.989637096207,733.8084223077034,0.2366630756894083,0.0,0.9979078201076331,53.23554981211652,731.0027622532156,1835.4234191606997,755.2194133953254,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,723.8368126981803,1.45,0.07914976163816917,1.6205009867965898,0.1730490372783487,0.7137499754177322,0.8448372478872674,86.68378986439838,735.9728322653621,0.23188357654430666,0.0,0.9984908378480447,53.735777545805924,733.2908961498651,1844.0834143363013,789.2375756382207,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,726.0920468790844,1.45,0.07914976163816917,1.4721784977045804,0.014358852386444878,1.3082052139314078,1.1437679895553152,102.40818009180616,743.5340013888617,0.2360489222477894,0.0,0.9999236982722675,54.0261340786121,741.2978056286717,1870.7896913856782,1007.7126802733559,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,733.995737059834,1.45,0.07914976163816917
2140,1.7445089485651388,1.6075916127615124,0.05945900549248211,0.6154816695316263,0.7845263982375776,86.33975780962409,776.2054422968691,0.23664376856894906,0.0,0.9995098970905398,56.273550419900474,773.4217822721918,1946.7995005577231,807.1290506288066,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,766.3184675136779,1.45,0.07914976163816917,1.6571548926880904,0.032463662532384724,0.5002635788129843,0.7072931349963637,81.55832627626197,773.8528345453697,0.24084203078608404,0.0,0.999750549266098,55.7813998991555,770.903849091137,1940.3264067320492,774.8775541362867,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,763.8172885642649,1.45,0.07914976163816917,1.6183830317137768,0.11629490613941522,0.5911921836136281,0.7688902285850875,85.38831595497332,774.0388116899727,0.23737531802364006,0.0,0.998998842489028,56.06069555547539,771.2255287274814,1930.756918984935,804.2408637146782,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,764.1521779685002,1.45,0.07914976163816917,1.4722458324350562,0.056900313700992924,1.1166374357809001,1.0567106679602039,101.77956643926329,783.6564545646867,0.23957795820579564,0.0,0.9995372207645978,56.6284745998471,781.2993739934261,1970.9771182035574,1033.0541721576983,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,774.1273235902869,1.45,0.07914976163816917
2145,1.740107295372305,1.6051399850030212,0.07297114197789989,0.5112282552147608,0.7150022763703349,85.01476162813834,817.3981927255116,0.23980094193084092,0.0,0.9993855565835089,58.97265142063843,814.4757396550666,2056.2880874664224,827.0190196690926,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,807.4981565099347,1.45,0.07914976163816917,1.6539398962553304,0.1831111635620898,0.4112266266478177,0.6412695428973824,80.06781618499781,816.6764776496999,0.24158565865247708,0.0,0.9984068727505915,58.77051359585473,813.5763645404264,2065.5398745478974,800.4965740727813,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,806.6240409890266,1.45,0.07914976163816917,1.6158723563901651,0.1172269232114751,0.48993957227725127,0.6999568360100866,84.0256658251458,815.9870671326131,0.2380178626141143,0.0,0.9989911314420266,59.00662518529669,813.0305157983182,2047.046984410064,829.0711344817224,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,806.0726731594028,1.45,0.07914976163816917,1.4718405552068483,0.22919371426083548,0.9531988320197379,0.9763190216418698,101.03130864079169,826.5559160192877,0.23711368214689815,0.0,0.9980215524593156,59.88060493959467,824.0711710771881,2091.1614964134096,1070.9603019938631,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,817.0423454419748,1.45,0.07914976163816917
2150,1.7354986522528235,1.6024146902512404,0.06077270281750702,0.42487798919904396,0.651826655790513,83.62338884694205,860.9161001270928,0.23483319347415263,0.0,0.9994913690152354,62.48184730891301,857.8485002545548,2182.4116454605473,859.6759487393995,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,850.9873912868728,1.45,0.07914976163816917,1.650573749600173,0.07619347334173272,0.3382813004691601,0.5816195495933404,78.52130421883354,860.2653908086901,0.23633788702986827,0.0,0.9993551682258269,62.29833168118436,857.0130925628235,2194.0246416580712,833.2780573306364,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,850.1597850515745,1.45,0.07914976163816917,1.6131068576055725,0.20112281443116456,0.40626631094544746,0.6373902344289937,82.5943658635407,858.888551039526,0.24837224630270593,0.0,0.998252074796752,61.23048683530307,855.7871985147252,2168.059247709532,836.919311108722,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,848.965985906584,1.45,0.07914976163816917,1.4712658874065447,0.37730907579097844,0.8137751997398901,0.9020948950858164,100.15966394914606,868.9953345683059,0.24520505893108827,0.0,0.9967362593235664,62.25238297390191,866.3850502042823,2203.4695470055776,1083.2210658260708,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,859.512873506065,1.45,0.07914976163816917
